chunk_id,source,text,citation_label,citation_url,age_group,fitness_factors,grade
prescription:성인-57-M-유연성-3,prescription,"성인 57세 남자 중 유연성 3등급인 260명에게 처방된 본운동: 달리기(8%), 앉았다 일어서기(5%), 계단 올라갔다 내려오기(5%), 엎드려 버티기(4%), 실내 자전거타기(4%), 윗몸올리기(3%), 턱걸이(3%), 버피운동(3%), 팔벌려뛰기(3%), 바벨 끌어당기기(3%), 윗몸 말아 올리기(2%), 누워서 다리 들어올리기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 수영(2%), 매달려서 다리 들기(2%), 계단 뛰어 오르기(2%), 팔굽혀펴기(2%), 누워서 배가로근 수축 II(2%), 넙다리 뒤쪽 스트레칭(2%), 줄넘기(2%), 무릎 높여 제자리 달리기(1%), 웨이트 트레이닝  루틴프로그램(1%), 하지 루틴 스트레칭2(1%), 하지 루틴 스트레칭1(1%), 옆으로 누워 버티기(1%), 허리 굽혀 덤벨 들기(1%), 걷기(1%), 누워서 팔 다리 동시에 들어올리기(1%), 실외 자전거타기(1%), 트레드밀에서 걷기(1%)",국민체력100 운동처방 · 성인 57세 유연성 3등급,,성인,유연성,3
prescription:성인-57-M-유연성-미달,prescription,"성인 57세 남자 중 유연성 미달인 351명에게 처방된 본운동: 달리기(7%), 앉았다 일어서기(6%), 실내 자전거타기(5%), 계단 올라갔다 내려오기(5%), 엎드려 버티기(4%), 턱걸이(4%), 윗몸올리기(3%), 팔굽혀펴기(3%), 줄넘기(2%), 누워서 배가로근 수축 II(2%), 윗몸 말아 올리기(2%), 웨이트 트레이닝  루틴프로그램(2%), 넙다리 뒤쪽 스트레칭(2%), 바벨 끌어당기기(2%), 팔벌려뛰기(2%), 버피운동(2%), 수영(2%), 맨몸운동  루틴프로그램(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 계단 뛰어 오르기(2%), 엉덩이 스트레칭(1%), 저항밴드 운동  루틴프로그램(1%), 트레드밀에서 걷기(1%), 걷기(1%), 하지 루틴 스트레칭2(1%), 옆구리 스트레칭(1%), 서서 상체 일으키기(1%), 배스트레칭(1%), 허리 스트레칭(1%), 누워서 다리 들어올리기(1%)",국민체력100 운동처방 · 성인 57세 유연성 미달,,성인,유연성,미달
prescription:성인-57-M-전체-전체,prescription,"성인 57세 남자 1,438명에게 처방된 본운동: 달리기(8%), 앉았다 일어서기(6%), 계단 올라갔다 내려오기(4%), 엎드려 버티기(4%), 실내 자전거타기(4%), 턱걸이(3%), 버피운동(3%), 윗몸올리기(3%), 팔굽혀펴기(3%), 팔벌려뛰기(2%), 수영(2%), 윗몸 말아 올리기(2%), 줄넘기(2%), 바벨 끌어당기기(2%), 누워서 배가로근 수축 II(2%), 웨이트 트레이닝  루틴프로그램(2%), 계단 뛰어 오르기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 실외 자전거타기(1%), 맨몸운동  루틴프로그램(1%), 누워서 다리 들어올리기(1%), 걷기(1%), 저항밴드 운동  루틴프로그램(1%), 트레드밀에서 걷기(1%), 매달려서 다리 들기(1%), 넙다리 뒤쪽 스트레칭(1%), 소파를 이용한 윗몸올리기(1%), 무릎 높여 제자리 달리기(1%), 하지 루틴 스트레칭2(1%), 누워서 하늘 자전거(1%)",국민체력100 운동처방 · 성인 57세,,성인,,
prescription:성인-58-F-근력-1,prescription,"성인 58세 여자 중 근력 1등급인 975명에게 처방된 본운동: 달리기(6%), 실내 자전거타기(6%), 엎드려 버티기(5%), 수영(4%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(3%), 윗몸올리기(3%), 버피운동(3%), 윗몸 말아 올리기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 팔벌려뛰기(2%), 트레드밀에서 걷기(2%), 걷기(2%), 누워서 배가로근 수축 II(2%), 옆으로 누워 버티기(2%), 누워서 엉덩이 들어올리기(2%), 네발기기 자세로 팔 다리 들기(2%), 누워서 다리 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 팔굽혀펴기(1%), 매달려서 다리 들기(1%), 턱걸이(1%), 줄넘기(1%), 실외 자전거타기(1%), 엎드려서 팔 다리 들기(1%), 누워서 배가로근 수축 I(1%), 앉았다 일어서면서 점프하기(1%), 서서 다리 뒤로 차기(1%), 계단 뛰어 오르기(1%), 서서 뒤꿈치 들기(1%)",국민체력100 운동처방 · 성인 58세 근력 1등급,,성인,근력,1
prescription:성인-58-F-근력-2,prescription,"성인 58세 여자 중 근력 2등급인 280명에게 처방된 본운동: 달리기(6%), 실내 자전거타기(6%), 엎드려 버티기(5%), 윗몸올리기(4%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 앉았다 일어서기(3%), 트레드밀에서 걷기(3%), 윗몸 말아 올리기(3%), 계단 올라갔다 내려오기(3%), 수영(3%), 버피운동(2%), 누워서 다리 들어올리기(2%), 누워서 배가로근 수축 II(2%), 팔벌려뛰기(2%), 옆으로 누워 버티기(2%), 걷기(2%), 누워서 엉덩이 들어올리기(2%), 서서 다리 뒤로 차기(1%), 줄넘기(1%), 누워서 하늘 자전거(1%), 턱걸이(1%), 네발기기 자세로 팔 다리 들기(1%), 계단 뛰어 오르기(1%), 의자에 앉아 다리 뻗어 올리기(1%), 하지 루틴 스트레칭2(1%), 실외 자전거타기(1%), 의자에 한 다리 올리고 앉앗다 일어서기(1%), 엎드려서 팔 다리 들기(1%), 팔굽혀펴기(1%), 맨몸운동  루틴프로그램(1%)",국민체력100 운동처방 · 성인 58세 근력 2등급,,성인,근력,2
prescription:성인-58-F-근력-3,prescription,"성인 58세 여자 중 근력 3등급인 182명에게 처방된 본운동: 엎드려 버티기(6%), 실내 자전거타기(5%), 달리기(5%), 앉았다 일어서기(4%), 윗몸올리기(4%), 트레드밀에서 걷기(3%), 계단 올라갔다 내려오기(3%), 윗몸 말아 올리기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 누워서 다리 들어올리기(3%), 버피운동(2%), 팔벌려뛰기(2%), 수영(2%), 누워서 엉덩이 들어올리기(2%), 누워서 배가로근 수축 II(2%), 걷기(1%), 턱걸이(1%), 앉았다 일어서면서 점프하기(1%), 네발기기 자세로 팔 다리 들기(1%), 엎드려서 균형잡기(1%), 팔굽혀펴기(1%), 누워서 하늘 자전거(1%), 넙다리 뒤쪽 스트레칭(1%), 바벨 끌어당기기(1%), 소파를 이용한 윗몸올리기(1%), 조깅(1%), 계단 오르기(1%), 엎드려서 팔 다리 들기(1%), 실외 자전거타기(1%), 넙다리 안쪽 스트레칭(1%)",국민체력100 운동처방 · 성인 58세 근력 3등급,,성인,근력,3
prescription:성인-58-F-근력-미달,prescription,"성인 58세 여자 중 근력 미달인 180명에게 처방된 본운동: 윗몸올리기(6%), 엎드려 버티기(5%), 달리기(5%), 실내 자전거타기(5%), 앉았다 일어서기(5%), 계단 올라갔다 내려오기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 윗몸 말아 올리기(3%), 누워서 엉덩이 들어올리기(3%), 수영(3%), 버피운동(2%), 트레드밀에서 걷기(2%), 팔벌려뛰기(2%), 걷기(2%), 누워서 배가로근 수축 I(2%), 누워서 배가로근 수축 II(2%), 줄넘기(2%), 서서 뒤꿈치 들기(1%), 턱걸이(1%), 엎드려서 팔 다리 들기(1%), 누워서 다리 들어올리기(1%), 누워서 하늘 자전거(1%), 엎드려서 균형잡기(1%), 바벨 끌어당기기(1%), 서서 다리 뒤로 차기(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 좌식생활자를 위한 동적 루틴 스트레칭(1%), 서서 상체 일으키기(1%), 서서 다리로 탄력밴드 당기기 I(1%)",국민체력100 운동처방 · 성인 58세 근력 미달,,성인,근력,미달
prescription:성인-58-F-근지구력-1,prescription,"성인 58세 여자 중 근지구력 1등급인 595명에게 처방된 본운동: 달리기(6%), 실내 자전거타기(6%), 엎드려 버티기(5%), 수영(4%), 계단 올라갔다 내려오기(4%), 앉았다 일어서기(3%), 버피운동(3%), 트레드밀에서 걷기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 걷기(2%), 팔벌려뛰기(2%), 옆으로 누워 버티기(2%), 윗몸올리기(2%), 윗몸 말아 올리기(2%), 네발기기 자세로 팔 다리 들기(2%), 누워서 엉덩이 들어올리기(1%), 누워서 배가로근 수축 II(1%), 앉았다 일어서면서 점프하기(1%), 매달려서 다리 들기(1%), 서서 다리 뒤로 차기(1%), 저항밴드 운동  루틴프로그램(1%), 팔굽혀펴기(1%), 실외 자전거타기(1%), 서서 뒤꿈치 들기(1%), 넙다리 뒤쪽 스트레칭(1%), 줄넘기(1%), 누워서 다리 들어올리기(1%), 턱걸이(1%), 맨몸운동  루틴프로그램(1%), 누워서 배가로근 수축 I(1%)",국민체력100 운동처방 · 성인 58세 근지구력 1등급,,성인,근지구력,1
prescription:성인-58-F-근지구력-2,prescription,"성인 58세 여자 중 근지구력 2등급인 248명에게 처방된 본운동: 실내 자전거타기(6%), 엎드려 버티기(5%), 달리기(5%), 앉았다 일어서기(3%), 윗몸올리기(3%), 수영(3%), 팔벌려뛰기(3%), 버피운동(3%), 트레드밀에서 걷기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 계단 올라갔다 내려오기(2%), 누워서 엉덩이 들어올리기(2%), 옆으로 누워 버티기(2%), 줄넘기(2%), 엎드려서 팔 다리 들기(1%), 누워서 다리 들어올리기(1%), 누워서 배가로근 수축 II(1%), 윗몸 말아 올리기(1%), 네발기기 자세로 팔 다리 들기(1%), 걷기(1%), 서서 다리 뒤로 차기(1%), 스텝퍼 오르내리기(1%), 바벨 끌어당기기(1%), 의자에 앉아 다리 뻗어 올리기(1%), 팔굽혀펴기(1%), 누워서 팔 다리 동시에 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 누워서 하늘 자전거(1%), 사다리 좌우 뛰기(1%), 실외 자전거타기(1%)",국민체력100 운동처방 · 성인 58세 근지구력 2등급,,성인,근지구력,2
prescription:성인-58-F-근지구력-3,prescription,"성인 58세 여자 중 근지구력 3등급인 243명에게 처방된 본운동: 실내 자전거타기(6%), 달리기(6%), 윗몸올리기(5%), 계단 올라갔다 내려오기(4%), 엎드려 버티기(4%), 앉았다 일어서기(4%), 수영(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 누워서 배가로근 수축 II(2%), 윗몸 말아 올리기(2%), 걷기(2%), 누워서 다리 들어올리기(2%), 트레드밀에서 걷기(2%), 버피운동(2%), 턱걸이(2%), 팔벌려뛰기(2%), 팔굽혀펴기(2%), 맨몸운동  루틴프로그램(1%), 줄넘기(1%), 계단 뛰어 오르기(1%), 넙다리 뒤쪽 스트레칭(1%), 웨이트 트레이닝  루틴프로그램(1%), 엎드려서 팔 다리 들기(1%), 저항밴드 운동  루틴프로그램(1%), 넙다리 안쪽 스트레칭(1%), 누워서 엉덩이 들어올리기(1%), 엉덩이 스트레칭(1%), 누워서 배가로근 수축 I(1%), 하지 루틴 스트레칭2(1%), 네발기기 자세로 팔 다리 들기(1%)",국민체력100 운동처방 · 성인 58세 근지구력 3등급,,성인,근지구력,3
prescription:성인-58-F-근지구력-미달,prescription,"성인 58세 여자 중 근지구력 미달인 413명에게 처방된 본운동: 엎드려 버티기(7%), 윗몸올리기(6%), 달리기(6%), 실내 자전거타기(5%), 윗몸 말아 올리기(5%), 앉았다 일어서기(4%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 팔벌려뛰기(3%), 버피운동(3%), 누워서 배가로근 수축 II(3%), 계단 올라갔다 내려오기(2%), 누워서 엉덩이 들어올리기(2%), 트레드밀에서 걷기(2%), 누워서 다리 들어올리기(2%), 걷기(2%), 수영(2%), 누워서 배가로근 수축 I(2%), 넙다리 뒤쪽 스트레칭(1%), 네발기기 자세로 팔 다리 들기(1%), 누워서 하늘 자전거(1%), 턱걸이(1%), 실외 자전거타기(1%), 옆으로 누워 버티기(1%), 팔굽혀펴기(1%), 엎드려서 팔 다리 들기(1%), 하지 루틴 스트레칭2(1%), 서서 다리 뒤로 차기(1%), 소파를 이용한 윗몸올리기(1%), 엎드려서 균형잡기(1%), 줄넘기(1%)",국민체력100 운동처방 · 성인 58세 근지구력 미달,,성인,근지구력,미달
prescription:성인-58-F-민첩성-1,prescription,"성인 58세 여자 중 민첩성 1등급인 490명에게 처방된 본운동: 실내 자전거타기(6%), 달리기(6%), 엎드려 버티기(4%), 앉았다 일어서기(4%), 수영(4%), 계단 올라갔다 내려오기(4%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 버피운동(2%), 윗몸올리기(2%), 누워서 배가로근 수축 II(2%), 옆으로 누워 버티기(2%), 걷기(2%), 팔벌려뛰기(2%), 윗몸 말아 올리기(2%), 네발기기 자세로 팔 다리 들기(2%), 트레드밀에서 걷기(2%), 누워서 엉덩이 들어올리기(1%), 누워서 다리 들어올리기(1%), 턱걸이(1%), 앉았다 일어서면서 점프하기(1%), 팔굽혀펴기(1%), 맨몸운동  루틴프로그램(1%), 넙다리 뒤쪽 스트레칭(1%), 줄넘기(1%), 매달려서 다리 들기(1%), 저항밴드 운동  루틴프로그램(1%), 서서 다리 뒤로 차기(1%), 계단 뛰어 오르기(1%), 누워서 배가로근 수축 I(1%), 실외 자전거타기(1%)",국민체력100 운동처방 · 성인 58세 민첩성 1등급,,성인,민첩성,1
prescription:성인-58-F-민첩성-2,prescription,"성인 58세 여자 중 민첩성 2등급인 464명에게 처방된 본운동: 달리기(6%), 엎드려 버티기(5%), 실내 자전거타기(5%), 윗몸올리기(4%), 수영(3%), 앉았다 일어서기(3%), 계단 올라갔다 내려오기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 버피운동(3%), 트레드밀에서 걷기(3%), 윗몸 말아 올리기(3%), 팔벌려뛰기(2%), 걷기(2%), 누워서 엉덩이 들어올리기(2%), 누워서 다리 들어올리기(2%), 네발기기 자세로 팔 다리 들기(2%), 누워서 배가로근 수축 II(1%), 옆으로 누워 버티기(1%), 실외 자전거타기(1%), 넙다리 뒤쪽 스트레칭(1%), 줄넘기(1%), 누워서 하늘 자전거(1%), 턱걸이(1%), 서서 다리 뒤로 차기(1%), 엎드려서 팔 다리 들기(1%), 팔굽혀펴기(1%), 매달려서 다리 들기(1%), 소파를 이용한 윗몸올리기(1%), 스텝퍼 오르내리기(1%), 저항밴드 운동  루틴프로그램(1%)",국민체력100 운동처방 · 성인 58세 민첩성 2등급,,성인,민첩성,2
prescription:성인-58-F-민첩성-미달,prescription,"성인 58세 여자 중 민첩성 미달인 520명에게 처방된 본운동: 엎드려 버티기(6%), 실내 자전거타기(5%), 달리기(5%), 윗몸올리기(4%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(3%), 윗몸 말아 올리기(3%), 버피운동(3%), 팔벌려뛰기(3%), 수영(2%), 트레드밀에서 걷기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 누워서 엉덩이 들어올리기(2%), 누워서 배가로근 수축 II(2%), 걷기(2%), 누워서 다리 들어올리기(2%), 팔굽혀펴기(1%), 엎드려서 팔 다리 들기(1%), 누워서 배가로근 수축 I(1%), 누워서 하늘 자전거(1%), 줄넘기(1%), 옆으로 누워 버티기(1%), 넙다리 뒤쪽 스트레칭(1%), 서서 뒤꿈치 들기(1%), 서서 다리 뒤로 차기(1%), 턱걸이(1%), 매달려서 다리 들기(1%), 실외 자전거타기(1%), 네발기기 자세로 팔 다리 들기(1%), 앉았다 일어서면서 점프하기(1%)",국민체력100 운동처방 · 성인 58세 민첩성 미달,,성인,민첩성,미달
prescription:성인-58-F-순발력-1,prescription,"성인 58세 여자 중 순발력 1등급인 725명에게 처방된 본운동: 달리기(6%), 실내 자전거타기(6%), 엎드려 버티기(4%), 수영(4%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(3%), 윗몸올리기(3%), 버피운동(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 트레드밀에서 걷기(2%), 팔벌려뛰기(2%), 누워서 배가로근 수축 II(2%), 윗몸 말아 올리기(2%), 걷기(2%), 옆으로 누워 버티기(2%), 누워서 엉덩이 들어올리기(1%), 네발기기 자세로 팔 다리 들기(1%), 누워서 다리 들어올리기(1%), 줄넘기(1%), 팔굽혀펴기(1%), 누워서 배가로근 수축 I(1%), 넙다리 뒤쪽 스트레칭(1%), 턱걸이(1%), 실외 자전거타기(1%), 매달려서 다리 들기(1%), 서서 다리 뒤로 차기(1%), 엎드려서 팔 다리 들기(1%), 저항밴드 운동  루틴프로그램(1%), 계단 뛰어 오르기(1%), 앉았다 일어서면서 점프하기(1%)",국민체력100 운동처방 · 성인 58세 순발력 1등급,,성인,순발력,1
prescription:성인-58-F-순발력-2,prescription,"성인 58세 여자 중 순발력 2등급인 328명에게 처방된 본운동: 실내 자전거타기(6%), 엎드려 버티기(6%), 달리기(5%), 윗몸올리기(4%), 계단 올라갔다 내려오기(4%), 앉았다 일어서기(3%), 수영(3%), 윗몸 말아 올리기(3%), 팔벌려뛰기(2%), 트레드밀에서 걷기(2%), 버피운동(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 걷기(2%), 누워서 배가로근 수축 II(2%), 누워서 엉덩이 들어올리기(2%), 옆으로 누워 버티기(2%), 누워서 다리 들어올리기(2%), 네발기기 자세로 팔 다리 들기(1%), 턱걸이(1%), 팔굽혀펴기(1%), 줄넘기(1%), 실외 자전거타기(1%), 넙다리 뒤쪽 스트레칭(1%), 누워서 하늘 자전거(1%), 매달려서 다리 들기(1%), 서서 뒤꿈치 들기(1%), 밴드를 당겨요(1%), 바벨 끌어당기기(1%), 서서 다리 뒤로 차기(1%), 계단 뛰어 오르기(1%)",국민체력100 운동처방 · 성인 58세 순발력 2등급,,성인,순발력,2
prescription:성인-58-F-순발력-미달,prescription,"성인 58세 여자 중 순발력 미달인 422명에게 처방된 본운동: 엎드려 버티기(6%), 달리기(5%), 실내 자전거타기(5%), 윗몸올리기(4%), 앉았다 일어서기(4%), 윗몸 말아 올리기(3%), 계단 올라갔다 내려오기(3%), 버피운동(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 팔벌려뛰기(3%), 수영(2%), 누워서 엉덩이 들어올리기(2%), 트레드밀에서 걷기(2%), 누워서 다리 들어올리기(2%), 걷기(2%), 누워서 배가로근 수축 II(2%), 서서 다리 뒤로 차기(1%), 누워서 하늘 자전거(1%), 엎드려서 팔 다리 들기(1%), 넙다리 뒤쪽 스트레칭(1%), 옆으로 누워 버티기(1%), 네발기기 자세로 팔 다리 들기(1%), 누워서 배가로근 수축 I(1%), 줄넘기(1%), 팔굽혀펴기(1%), 앉았다 일어서면서 점프하기(1%), 서서 뒤꿈치 들기(1%), 엎드려서 균형잡기(1%), 소파를 이용한 윗몸올리기(1%), 턱걸이(1%)",국민체력100 운동처방 · 성인 58세 순발력 미달,,성인,순발력,미달
prescription:성인-58-F-심폐지구력-1,prescription,"성인 58세 여자 중 심폐지구력 1등급인 770명에게 처방된 본운동: 달리기(5%), 실내 자전거타기(5%), 엎드려 버티기(5%), 앉았다 일어서기(4%), 수영(3%), 계단 올라갔다 내려오기(3%), 윗몸올리기(3%), 버피운동(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 윗몸 말아 올리기(2%), 팔벌려뛰기(2%), 트레드밀에서 걷기(2%), 누워서 엉덩이 들어올리기(2%), 네발기기 자세로 팔 다리 들기(2%), 걷기(2%), 옆으로 누워 버티기(2%), 누워서 배가로근 수축 II(2%), 누워서 다리 들어올리기(2%), 넙다리 뒤쪽 스트레칭(1%), 엎드려서 팔 다리 들기(1%), 팔굽혀펴기(1%), 턱걸이(1%), 줄넘기(1%), 누워서 하늘 자전거(1%), 누워서 배가로근 수축 I(1%), 매달려서 다리 들기(1%), 서서 다리 뒤로 차기(1%), 맨몸운동  루틴프로그램(1%), 계단 뛰어 오르기(1%), 스텝퍼 오르내리기(1%)",국민체력100 운동처방 · 성인 58세 심폐지구력 1등급,,성인,심폐지구력,1
prescription:성인-58-F-심폐지구력-2,prescription,"성인 58세 여자 중 심폐지구력 2등급인 304명에게 처방된 본운동: 실내 자전거타기(6%), 엎드려 버티기(6%), 앉았다 일어서기(5%), 달리기(5%), 윗몸올리기(4%), 수영(3%), 트레드밀에서 걷기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 누워서 배가로근 수축 II(2%), 서서 다리 뒤로 차기(2%), 팔벌려뛰기(2%), 윗몸 말아 올리기(2%), 버피운동(2%), 누워서 엉덩이 들어올리기(2%), 계단 올라갔다 내려오기(2%), 옆으로 누워 버티기(2%), 누워서 다리 들어올리기(2%), 서서 뒤꿈치 들기(2%), 매달려서 다리 들기(2%), 걷기(1%), 턱걸이(1%), 앉았다 일어서면서 점프하기(1%), 누워서 배가로근 수축 I(1%), 넙다리 뒤쪽 스트레칭(1%), 팔굽혀펴기(1%), 엎드려서 팔 다리 들기(1%), 바벨 끌어당기기(1%), 서서 상체 일으키기(1%), 전신 루틴 스트레칭(1%), 실외 자전거타기(1%)",국민체력100 운동처방 · 성인 58세 심폐지구력 2등급,,성인,심폐지구력,2
prescription:성인-58-F-심폐지구력-3,prescription,"성인 58세 여자 중 심폐지구력 3등급인 229명에게 처방된 본운동: 달리기(6%), 실내 자전거타기(6%), 엎드려 버티기(5%), 계단 올라갔다 내려오기(4%), 앉았다 일어서기(4%), 수영(3%), 버피운동(3%), 윗몸올리기(3%), 윗몸 말아 올리기(3%), 팔벌려뛰기(3%), 트레드밀에서 걷기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 누워서 배가로근 수축 II(2%), 걷기(2%), 실외 자전거타기(2%), 누워서 다리 들어올리기(2%), 네발기기 자세로 팔 다리 들기(2%), 저항밴드 운동  루틴프로그램(1%), 맨몸운동  루틴프로그램(1%), 누워서 하늘 자전거(1%), 팔굽혀펴기(1%), 옆으로 누워 버티기(1%), 계단 뛰어 오르기(1%), 누워서 엉덩이 들어올리기(1%), 턱걸이(1%), 스텝퍼 옆으로 뛰어넘기(1%), 넙다리 뒤쪽 스트레칭(1%), 서서 뒤꿈치 들기(1%), 계단 오르기(1%), 웨이트 트레이닝  루틴프로그램(1%)",국민체력100 운동처방 · 성인 58세 심폐지구력 3등급,,성인,심폐지구력,3
prescription:성인-58-F-심폐지구력-미달,prescription,"성인 58세 여자 중 심폐지구력 미달인 302명에게 처방된 본운동: 달리기(7%), 실내 자전거타기(7%), 엎드려 버티기(6%), 윗몸올리기(5%), 계단 올라갔다 내려오기(4%), 수영(4%), 윗몸 말아 올리기(3%), 앉았다 일어서기(3%), 트레드밀에서 걷기(3%), 걷기(3%), 버피운동(2%), 누워서 엉덩이 들어올리기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 팔벌려뛰기(2%), 줄넘기(2%), 누워서 배가로근 수축 II(1%), 턱걸이(1%), 엎드려서 균형잡기(1%), 누워서 다리 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 팔굽혀펴기(1%), 앉았다 일어서면서 점프하기(1%), 계단 뛰어 오르기(1%), 엎드려서 팔 다리 들기(1%), 누워서 배가로근 수축 I(1%), 저항밴드 운동  루틴프로그램(1%), 넙다리 안쪽 스트레칭(1%), 누워서 하늘 자전거(1%), 바벨 끌어당기기(1%)",국민체력100 운동처방 · 성인 58세 심폐지구력 미달,,성인,심폐지구력,미달
prescription:성인-58-F-유연성-1,prescription,"성인 58세 여자 중 유연성 1등급인 452명에게 처방된 본운동: 실내 자전거타기(6%), 달리기(6%), 엎드려 버티기(5%), 수영(4%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(3%), 버피운동(3%), 윗몸올리기(3%), 윗몸 말아 올리기(3%), 트레드밀에서 걷기(3%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 걷기(2%), 누워서 배가로근 수축 II(2%), 팔벌려뛰기(2%), 옆으로 누워 버티기(2%), 누워서 다리 들어올리기(2%), 매달려서 다리 들기(2%), 누워서 엉덩이 들어올리기(1%), 앉았다 일어서면서 점프하기(1%), 저항밴드 운동  루틴프로그램(1%), 서서 다리 뒤로 차기(1%), 서서 뒤꿈치 들기(1%), 턱걸이(1%), 엎드려서 팔 다리 들기(1%), 네발기기 자세로 팔 다리 들기(1%), 줄넘기(1%), 맨몸운동  루틴프로그램(1%), 누워서 배가로근 수축 I(1%), 계단 뛰어 오르기(1%), 스텝퍼 오르내리기(1%)",국민체력100 운동처방 · 성인 58세 유연성 1등급,,성인,유연성,1
prescription:성인-58-F-유연성-2,prescription,"성인 58세 여자 중 유연성 2등급인 388명에게 처방된 본운동: 달리기(6%), 엎드려 버티기(6%), 실내 자전거타기(6%), 앉았다 일어서기(4%), 버피운동(3%), 윗몸올리기(3%), 계단 올라갔다 내려오기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 팔벌려뛰기(3%), 수영(3%), 트레드밀에서 걷기(3%), 누워서 엉덩이 들어올리기(2%), 윗몸 말아 올리기(2%), 누워서 배가로근 수축 II(2%), 네발기기 자세로 팔 다리 들기(2%), 팔굽혀펴기(2%), 걷기(2%), 턱걸이(1%), 누워서 다리 들어올리기(1%), 엎드려서 팔 다리 들기(1%), 옆으로 누워 버티기(1%), 실외 자전거타기(1%), 누워서 배가로근 수축 I(1%), 줄넘기(1%), 앉았다 일어서면서 점프하기(1%), 계단 뛰어 오르기(1%), 넙다리 뒤쪽 스트레칭(1%), 매달려서 다리 들기(1%), 짐볼에 다리 올리고 좌우로 움직이기(1%), 서서 다리 뒤로 차기(1%)",국민체력100 운동처방 · 성인 58세 유연성 2등급,,성인,유연성,2
prescription:성인-58-F-유연성-3,prescription,"성인 58세 여자 중 유연성 3등급인 291명에게 처방된 본운동: 엎드려 버티기(6%), 달리기(6%), 실내 자전거타기(5%), 윗몸올리기(4%), 수영(4%), 앉았다 일어서기(3%), 계단 올라갔다 내려오기(3%), 한발 앞으로 내밀고 앉았다 일어서기(3%), 팔벌려뛰기(2%), 윗몸 말아 올리기(2%), 트레드밀에서 걷기(2%), 누워서 엉덩이 들어올리기(2%), 버피운동(2%), 누워서 배가로근 수축 II(2%), 걷기(2%), 누워서 다리 들어올리기(2%), 팔굽혀펴기(2%), 옆으로 누워 버티기(2%), 실외 자전거타기(1%), 네발기기 자세로 팔 다리 들기(1%), 넙다리 뒤쪽 스트레칭(1%), 줄넘기(1%), 누워서 하늘 자전거(1%), 서서 다리 뒤로 차기(1%), 엉덩이 스트레칭(1%), 턱걸이(1%), 누워서 배가로근 수축 I(1%), 서서 뒤꿈치 들기(1%), 작은 공을 이용한 동적 루틴 스트레칭(1%), 앉았다 일어서면서 점프하기(1%)",국민체력100 운동처방 · 성인 58세 유연성 3등급,,성인,유연성,3
