age_group,sex,age_unit,age_lo,age_hi,grade,item_code,op,value,value2
유아기,M,개월,48,53,1등급,020,>=,48.0,0.0
유아기,M,개월,48,53,1등급,028,>=,49.3,0.0
유아기,M,개월,48,53,1등급,009,>=,4.0,0.0
유아기,M,개월,48,53,1등급,012,>=,13.0,0.0
유아기,M,개월,48,53,1등급,050,<=,11.06,0.0
유아기,M,개월,48,53,1등급,022,>=,86.0,0.0
유아기,M,개월,48,53,1등급,051,<=,31.53,0.0
유아기,M,개월,54,59,1등급,020,>=,59.0,0.0
유아기,M,개월,54,59,1등급,028,>=,52.9,0.0
유아기,M,개월,54,59,1등급,009,>=,5.0,0.0
유아기,M,개월,54,59,1등급,012,>=,13.0,0.0
유아기,M,개월,54,59,1등급,050,<=,9.88,0.0
유아기,M,개월,54,59,1등급,022,>=,97.0,0.0
유아기,M,개월,54,59,1등급,051,<=,26.28,0.0
유아기,M,개월,60,65,1등급,020,>=,63.0,0.0
유아기,M,개월,60,65,1등급,028,>=,53.8,0.0
유아기,M,개월,60,65,1등급,009,>=,9.0,0.0
유아기,M,개월,60,65,1등급,012,>=,12.0,0.0
유아기,M,개월,60,65,1등급,050,<=,9.46,0.0
유아기,M,개월,60,65,1등급,022,>=,105.0,0.0
유아기,M,개월,60,65,1등급,051,<=,23.21,0.0
유아기,M,개월,66,71,1등급,020,>=,78.0,0.0
유아기,M,개월,66,71,1등급,028,>=,54.1,0.0
유아기,M,개월,66,71,1등급,009,>=,9.0,0.0
유아기,M,개월,66,71,1등급,012,>=,13.0,0.0
유아기,M,개월,66,71,1등급,050,<=,9.13,0.0
유아기,M,개월,66,71,1등급,022,>=,110.0,0.0
유아기,M,개월,66,71,1등급,051,<=,22.48,0.0
유아기,M,개월,72,83,1등급,020,>=,93.0,0.0
유아기,M,개월,72,83,1등급,028,>=,56.3,0.0
유아기,M,개월,72,83,1등급,009,>=,13.0,0.0
유아기,M,개월,72,83,1등급,012,>=,12.5,0.0
유아기,M,개월,72,83,1등급,050,<=,8.8,0.0
유아기,M,개월,72,83,1등급,022,>=,118.0,0.0
유아기,M,개월,72,83,1등급,051,<=,21.37,0.0
유아기,F,개월,48,53,1등급,020,>=,49.0,0.0
유아기,F,개월,48,53,1등급,028,>=,44.3,0.0
유아기,F,개월,48,53,1등급,009,>=,2.0,0.0
유아기,F,개월,48,53,1등급,012,>=,14.3,0.0
유아기,F,개월,48,53,1등급,050,<=,11.06,0.0
유아기,F,개월,48,53,1등급,022,>=,83.0,0.0
유아기,F,개월,48,53,1등급,051,<=,30.72,0.0
유아기,F,개월,54,59,1등급,020,>=,62.0,0.0
유아기,F,개월,54,59,1등급,028,>=,51.1,0.0
유아기,F,개월,54,59,1등급,009,>=,5.0,0.0
유아기,F,개월,54,59,1등급,012,>=,14.3,0.0
유아기,F,개월,54,59,1등급,050,<=,10.21,0.0
유아기,F,개월,54,59,1등급,022,>=,90.0,0.0
유아기,F,개월,54,59,1등급,051,<=,26.76,0.0
유아기,F,개월,60,65,1등급,020,>=,67.0,0.0
유아기,F,개월,60,65,1등급,028,>=,48.9,0.0
유아기,F,개월,60,65,1등급,009,>=,8.0,0.0
유아기,F,개월,60,65,1등급,012,>=,14.0,0.0
유아기,F,개월,60,65,1등급,050,<=,10.31,0.0
유아기,F,개월,60,65,1등급,022,>=,95.0,0.0
유아기,F,개월,60,65,1등급,051,<=,25.04,0.0
유아기,F,개월,66,71,1등급,020,>=,73.0,0.0
유아기,F,개월,66,71,1등급,028,>=,53.7,0.0
유아기,F,개월,66,71,1등급,009,>=,10.0,0.0
유아기,F,개월,66,71,1등급,012,>=,15.0,0.0
유아기,F,개월,66,71,1등급,050,<=,9.58,0.0
유아기,F,개월,66,71,1등급,022,>=,103.0,0.0
유아기,F,개월,66,71,1등급,051,<=,23.21,0.0
유아기,F,개월,72,83,1등급,020,>=,84.0,0.0
유아기,F,개월,72,83,1등급,028,>=,51.9,0.0
유아기,F,개월,72,83,1등급,009,>=,13.0,0.0
유아기,F,개월,72,83,1등급,012,>=,15.0,0.0
유아기,F,개월,72,83,1등급,050,<=,9.19,0.0
유아기,F,개월,72,83,1등급,022,>=,106.0,0.0
유아기,F,개월,72,83,1등급,051,<=,21.91,0.0
유아기,M,개월,48,53,2등급,020,>=,35.0,0.0
유아기,M,개월,48,53,2등급,028,>=,41.4,0.0
유아기,M,개월,48,53,2등급,009,>=,0.0,0.0
유아기,M,개월,48,53,2등급,012,>=,10.7,0.0
유아기,M,개월,48,53,2등급,050,<=,11.73,0.0
유아기,M,개월,48,53,2등급,022,>=,76.0,0.0
유아기,M,개월,48,53,2등급,051,<=,33.5,0.0
유아기,M,개월,54,59,2등급,020,>=,44.0,0.0
유아기,M,개월,54,59,2등급,028,>=,46.1,0.0
유아기,M,개월,54,59,2등급,009,>=,1.0,0.0
유아기,M,개월,54,59,2등급,012,>=,10.5,0.0
유아기,M,개월,54,59,2등급,050,<=,10.73,0.0
유아기,M,개월,54,59,2등급,022,>=,92.0,0.0
유아기,M,개월,54,59,2등급,051,<=,28.88,0.0
유아기,M,개월,60,65,2등급,020,>=,48.0,0.0
유아기,M,개월,60,65,2등급,028,>=,47.4,0.0
유아기,M,개월,60,65,2등급,009,>=,5.0,0.0
유아기,M,개월,60,65,2등급,012,>=,10.1,0.0
유아기,M,개월,60,65,2등급,050,<=,10.12,0.0
유아기,M,개월,60,65,2등급,022,>=,95.0,0.0
유아기,M,개월,60,65,2등급,051,<=,25.39,0.0
유아기,M,개월,66,71,2등급,020,>=,57.0,0.0
유아기,M,개월,66,71,2등급,028,>=,48.8,0.0
유아기,M,개월,66,71,2등급,009,>=,5.0,0.0
유아기,M,개월,66,71,2등급,012,>=,10.0,0.0
유아기,M,개월,66,71,2등급,050,<=,9.81,0.0
유아기,M,개월,66,71,2등급,022,>=,102.0,0.0
유아기,M,개월,66,71,2등급,051,<=,24.38,0.0
유아기,M,개월,72,83,2등급,020,>=,64.0,0.0
유아기,M,개월,72,83,2등급,028,>=,49.6,0.0
유아기,M,개월,72,83,2등급,009,>=,8.0,0.0
유아기,M,개월,72,83,2등급,012,>=,10.5,0.0
유아기,M,개월,72,83,2등급,050,<=,9.33,0.0
유아기,M,개월,72,83,2등급,022,>=,110.0,0.0
유아기,M,개월,72,83,2등급,051,<=,22.74,0.0
유아기,F,개월,48,53,2등급,020,>=,36.0,0.0
유아기,F,개월,48,53,2등급,028,>=,40.3,0.0
유아기,F,개월,48,53,2등급,009,>=,0.0,0.0
유아기,F,개월,48,53,2등급,012,>=,12.5,0.0
유아기,F,개월,48,53,2등급,050,<=,11.8,0.0
유아기,F,개월,48,53,2등급,022,>=,70.0,0.0
유아기,F,개월,48,53,2등급,051,<=,33.43,0.0
유아기,F,개월,54,59,2등급,020,>=,50.0,0.0
유아기,F,개월,54,59,2등급,028,>=,43.7,0.0
유아기,F,개월,54,59,2등급,009,>=,1.0,0.0
유아기,F,개월,54,59,2등급,012,>=,12.7,0.0
유아기,F,개월,54,59,2등급,050,<=,11.0,0.0
유아기,F,개월,54,59,2등급,022,>=,86.0,0.0
유아기,F,개월,54,59,2등급,051,<=,28.59,0.0
유아기,F,개월,60,65,2등급,020,>=,53.0,0.0
유아기,F,개월,60,65,2등급,028,>=,42.8,0.0
유아기,F,개월,60,65,2등급,009,>=,3.0,0.0
유아기,F,개월,60,65,2등급,012,>=,12.3,0.0
유아기,F,개월,60,65,2등급,050,<=,10.81,0.0
유아기,F,개월,60,65,2등급,022,>=,88.0,0.0
유아기,F,개월,60,65,2등급,051,<=,27.42,0.0
유아기,F,개월,66,71,2등급,020,>=,55.0,0.0
유아기,F,개월,66,71,2등급,028,>=,46.8,0.0
유아기,F,개월,66,71,2등급,009,>=,6.0,0.0
유아기,F,개월,66,71,2등급,012,>=,12.2,0.0
유아기,F,개월,66,71,2등급,050,<=,10.19,0.0
유아기,F,개월,66,71,2등급,022,>=,96.0,0.0
유아기,F,개월,66,71,2등급,051,<=,24.95,0.0
유아기,F,개월,72,83,2등급,020,>=,60.0,0.0
유아기,F,개월,72,83,2등급,028,>=,47.4,0.0
유아기,F,개월,72,83,2등급,009,>=,9.0,0.0
유아기,F,개월,72,83,2등급,012,>=,12.7,0.0
유아기,F,개월,72,83,2등급,050,<=,9.72,0.0
유아기,F,개월,72,83,2등급,022,>=,100.0,0.0
유아기,F,개월,72,83,2등급,051,<=,23.52,0.0
유아기,M,개월,48,53,3등급,020,>=,25.0,0.0
유아기,M,개월,48,53,3등급,028,>=,36.1,0.0
유아기,M,개월,48,53,3등급,009,>=,0.0,0.0
유아기,M,개월,48,53,3등급,012,>=,8.2,0.0
유아기,M,개월,48,53,3등급,018,<,17.5,0.0
유아기,M,개월,54,59,3등급,020,>=,34.0,0.0
유아기,M,개월,54,59,3등급,028,>=,40.6,0.0
유아기,M,개월,54,59,3등급,009,>=,0.0,0.0
유아기,M,개월,54,59,3등급,012,>=,7.8,0.0
유아기,M,개월,54,59,3등급,018,<,18.1,0.0
유아기,M,개월,60,65,3등급,020,>=,31.0,0.0
유아기,M,개월,60,65,3등급,028,>=,41.7,0.0
유아기,M,개월,60,65,3등급,009,>=,1.0,0.0
유아기,M,개월,60,65,3등급,012,>=,7.0,0.0
유아기,M,개월,60,65,3등급,018,<,19.2,0.0
유아기,M,개월,66,71,3등급,020,>=,38.0,0.0
유아기,M,개월,66,71,3등급,028,>=,41.3,0.0
유아기,M,개월,66,71,3등급,009,>=,1.0,0.0
유아기,M,개월,66,71,3등급,012,>=,7.0,0.0
유아기,M,개월,66,71,3등급,018,<,18.7,0.0
유아기,M,개월,72,83,3등급,020,>=,45.0,0.0
유아기,M,개월,72,83,3등급,028,>=,43.2,0.0
유아기,M,개월,72,83,3등급,009,>=,4.0,0.0
유아기,M,개월,72,83,3등급,012,>=,8.0,0.0
유아기,M,개월,72,83,3등급,018,<,19.5,0.0
유아기,F,개월,48,53,3등급,020,>=,28.0,0.0
유아기,F,개월,48,53,3등급,028,>=,34.3,0.0
유아기,F,개월,48,53,3등급,009,>=,0.0,0.0
유아기,F,개월,48,53,3등급,012,>=,10.0,0.0
유아기,F,개월,48,53,3등급,018,<,17.5,0.0
유아기,F,개월,54,59,3등급,020,>=,36.0,0.0
유아기,F,개월,54,59,3등급,028,>=,37.3,0.0
유아기,F,개월,54,59,3등급,009,>=,0.0,0.0
유아기,F,개월,54,59,3등급,012,>=,10.0,0.0
유아기,F,개월,54,59,3등급,018,<,17.7,0.0
유아기,F,개월,60,65,3등급,020,>=,39.0,0.0
유아기,F,개월,60,65,3등급,028,>=,37.9,0.0
유아기,F,개월,60,65,3등급,009,>=,0.0,0.0
유아기,F,개월,60,65,3등급,012,>=,9.9,0.0
유아기,F,개월,60,65,3등급,018,<,18.1,0.0
유아기,F,개월,66,71,3등급,020,>=,41.0,0.0
유아기,F,개월,66,71,3등급,028,>=,39.8,0.0
유아기,F,개월,66,71,3등급,009,>=,2.0,0.0
유아기,F,개월,66,71,3등급,012,>=,10.0,0.0
유아기,F,개월,66,71,3등급,018,<,18.1,0.0
유아기,F,개월,72,83,3등급,020,>=,42.0,0.0
유아기,F,개월,72,83,3등급,028,>=,41.5,0.0
유아기,F,개월,72,83,3등급,009,>=,5.0,0.0
유아기,F,개월,72,83,3등급,012,>=,10.0,0.0
유아기,F,개월,72,83,3등급,018,<,18.3,0.0
유소년,M,세,11,11,1등급,020,>=,77.0,0.0
유소년,M,세,11,11,1등급,028,>=,46.5,0.0
유소년,M,세,11,11,1등급,009,>=,36.0,0.0
유소년,M,세,11,11,1등급,012,>=,11.5,0.0
유소년,M,세,11,11,1등급,043,>=,33.0,0.0
유소년,M,세,11,11,1등급,022,>=,161.0,0.0
유소년,M,세,11,11,1등급,044,>=,18.0,0.0
유소년,M,세,12,12,1등급,020,>=,91.0,0.0
유소년,M,세,12,12,1등급,028,>=,51.4,0.0
유소년,M,세,12,12,1등급,009,>=,35.0,0.0
유소년,M,세,12,12,1등급,012,>=,12.0,0.0
유소년,M,세,12,12,1등급,043,>=,32.0,0.0
유소년,M,세,12,12,1등급,022,>=,160.3,0.0
유소년,M,세,12,12,1등급,044,>=,19.0,0.0
유소년,F,세,11,11,1등급,020,>=,62.0,0.0
유소년,F,세,11,11,1등급,028,>=,44.4,0.0
유소년,F,세,11,11,1등급,009,>=,36.0,0.0
유소년,F,세,11,11,1등급,012,>=,10.9,0.0
유소년,F,세,11,11,1등급,043,>=,32.0,0.0
유소년,F,세,11,11,1등급,022,>=,165.0,0.0
유소년,F,세,11,11,1등급,044,>=,19.0,0.0
유소년,F,세,12,12,1등급,020,>=,62.0,0.0
유소년,F,세,12,12,1등급,028,>=,46.0,0.0
유소년,F,세,12,12,1등급,009,>=,35.0,0.0
유소년,F,세,12,12,1등급,012,>=,11.0,0.0
유소년,F,세,12,12,1등급,043,>=,33.0,0.0
유소년,F,세,12,12,1등급,022,>=,164.0,0.0
유소년,F,세,12,12,1등급,044,>=,19.0,0.0
유소년,M,세,11,11,2등급,020,>=,59.0,0.0
유소년,M,세,11,11,2등급,028,>=,40.6,0.0
유소년,M,세,11,11,2등급,009,>=,26.0,0.0
유소년,M,세,11,11,2등급,012,>=,7.8,0.0
유소년,M,세,11,11,2등급,043,>=,30.0,0.0
유소년,M,세,11,11,2등급,022,>=,147.0,0.0
유소년,M,세,11,11,2등급,044,>=,13.0,0.0
유소년,M,세,12,12,2등급,020,>=,70.0,0.0
유소년,M,세,12,12,2등급,028,>=,44.5,0.0
유소년,M,세,12,12,2등급,009,>=,27.0,0.0
유소년,M,세,12,12,2등급,012,>=,7.9,0.0
유소년,M,세,12,12,2등급,043,>=,29.0,0.0
유소년,M,세,12,12,2등급,022,>=,146.0,0.0
유소년,M,세,12,12,2등급,044,>=,13.0,0.0
유소년,F,세,11,11,2등급,020,>=,51.0,0.0
유소년,F,세,11,11,2등급,028,>=,39.5,0.0
유소년,F,세,11,11,2등급,009,>=,26.0,0.0
유소년,F,세,11,11,2등급,012,>=,6.5,0.0
유소년,F,세,11,11,2등급,043,>=,30.0,0.0
유소년,F,세,11,11,2등급,022,>=,146.0,0.0
유소년,F,세,11,11,2등급,044,>=,13.0,0.0
유소년,F,세,12,12,2등급,020,>=,51.0,0.0
유소년,F,세,12,12,2등급,028,>=,41.7,0.0
유소년,F,세,12,12,2등급,009,>=,27.0,0.0
유소년,F,세,12,12,2등급,012,>=,6.5,0.0
유소년,F,세,12,12,2등급,043,>=,30.0,0.0
유소년,F,세,12,12,2등급,022,>=,145.0,0.0
유소년,F,세,12,12,2등급,044,>=,13.0,0.0
유소년,M,세,11,11,3등급,020,>=,46.0,0.0
유소년,M,세,11,11,3등급,028,>=,35.4,0.0
유소년,M,세,11,11,3등급,009,>=,19.0,0.0
유소년,M,세,11,11,3등급,012,>=,4.0,0.0
유소년,M,세,11,11,3등급,018,<,24.2,0.0
유소년,M,세,11,11,3등급,042,<,0.5,0.0
유소년,M,세,12,12,3등급,020,>=,55.0,0.0
유소년,M,세,12,12,3등급,028,>=,38.0,0.0
유소년,M,세,12,12,3등급,009,>=,19.0,0.0
유소년,M,세,12,12,3등급,012,>=,4.0,0.0
유소년,M,세,12,12,3등급,018,<,25.1,0.0
유소년,M,세,12,12,3등급,042,<,0.5,0.0
유소년,F,세,11,11,3등급,020,>=,40.0,0.0
유소년,F,세,11,11,3등급,028,>=,34.8,0.0
유소년,F,세,11,11,3등급,009,>=,18.0,0.0
유소년,F,세,11,11,3등급,012,>=,3.0,0.0
유소년,F,세,11,11,3등급,018,<,23.3,0.0
유소년,F,세,11,11,3등급,042,<,0.47,0.0
유소년,F,세,12,12,3등급,020,>=,43.0,0.0
유소년,F,세,12,12,3등급,028,>=,37.2,0.0
유소년,F,세,12,12,3등급,009,>=,19.0,0.0
유소년,F,세,12,12,3등급,012,>=,3.0,0.0
유소년,F,세,12,12,3등급,018,<,24.1,0.0
유소년,F,세,12,12,3등급,042,<,0.47,0.0
청소년,M,세,13,13,1등급,020,>=,50.0,0.0
청소년,M,세,13,13,1등급,035,>=,45.8,0.0
청소년,M,세,13,13,1등급,037,>=,45.8,0.0
청소년,M,세,13,13,1등급,028,>=,51.8,0.0
청소년,M,세,13,13,1등급,009,>=,61.0,0.0
청소년,M,세,13,13,1등급,010,>=,44.0,0.0
청소년,M,세,13,13,1등급,012,>=,9.6,0.0
청소년,M,세,13,13,1등급,013,<=,19.1,0.0
청소년,M,세,13,13,1등급,014,>=,0.526,0.0
청소년,M,세,13,13,1등급,017,<=,53.9,0.0
청소년,M,세,14,14,1등급,020,>=,56.0,0.0
청소년,M,세,14,14,1등급,035,>=,46.2,0.0
청소년,M,세,14,14,1등급,037,>=,46.2,0.0
청소년,M,세,14,14,1등급,028,>=,55.0,0.0
청소년,M,세,14,14,1등급,009,>=,60.0,0.0
청소년,M,세,14,14,1등급,010,>=,48.0,0.0
청소년,M,세,14,14,1등급,012,>=,10.9,0.0
청소년,M,세,14,14,1등급,013,<=,18.7,0.0
청소년,M,세,14,14,1등급,014,>=,0.555,0.0
청소년,M,세,14,14,1등급,017,<=,51.0,0.0
청소년,M,세,15,15,1등급,020,>=,56.0,0.0
청소년,M,세,15,15,1등급,035,>=,46.8,0.0
청소년,M,세,15,15,1등급,037,>=,46.8,0.0
청소년,M,세,15,15,1등급,028,>=,58.7,0.0
청소년,M,세,15,15,1등급,009,>=,49.0,0.0
청소년,M,세,15,15,1등급,010,>=,50.0,0.0
청소년,M,세,15,15,1등급,012,>=,11.9,0.0
청소년,M,세,15,15,1등급,013,<=,19.0,0.0
청소년,M,세,15,15,1등급,014,>=,0.574,0.0
청소년,M,세,15,15,1등급,017,<=,50.2,0.0
청소년,M,세,16,16,1등급,020,>=,57.0,0.0
청소년,M,세,16,16,1등급,035,>=,47.3,0.0
청소년,M,세,16,16,1등급,037,>=,47.3,0.0
청소년,M,세,16,16,1등급,028,>=,61.8,0.0
청소년,M,세,16,16,1등급,009,>=,49.0,0.0
청소년,M,세,16,16,1등급,010,>=,50.0,0.0
청소년,M,세,16,16,1등급,012,>=,13.8,0.0
청소년,M,세,16,16,1등급,013,<=,18.7,0.0
청소년,M,세,16,16,1등급,014,>=,0.569,0.0
청소년,M,세,16,16,1등급,017,<=,47.8,0.0
청소년,M,세,17,17,1등급,020,>=,59.0,0.0
청소년,M,세,17,17,1등급,035,>=,47.4,0.0
청소년,M,세,17,17,1등급,037,>=,47.4,0.0
청소년,M,세,17,17,1등급,028,>=,62.6,0.0
청소년,M,세,17,17,1등급,009,>=,46.0,0.0
청소년,M,세,17,17,1등급,010,>=,50.0,0.0
청소년,M,세,17,17,1등급,012,>=,14.0,0.0
청소년,M,세,17,17,1등급,013,<=,18.3,0.0
청소년,M,세,17,17,1등급,014,>=,0.582,0.0
청소년,M,세,17,17,1등급,017,<=,47.3,0.0
청소년,M,세,18,18,1등급,020,>=,61.0,0.0
청소년,M,세,18,18,1등급,035,>=,47.5,0.0
청소년,M,세,18,18,1등급,037,>=,47.5,0.0
청소년,M,세,18,18,1등급,028,>=,61.8,0.0
청소년,M,세,18,18,1등급,009,>=,53.0,0.0
청소년,M,세,18,18,1등급,010,>=,52.0,0.0
청소년,M,세,18,18,1등급,012,>=,14.8,0.0
청소년,M,세,18,18,1등급,013,<=,18.0,0.0
청소년,M,세,18,18,1등급,014,>=,0.61,0.0
청소년,M,세,18,18,1등급,017,<=,47.0,0.0
청소년,F,세,13,13,1등급,020,>=,32.0,0.0
청소년,F,세,13,13,1등급,035,>=,36.2,0.0
청소년,F,세,13,13,1등급,037,>=,36.2,0.0
청소년,F,세,13,13,1등급,028,>=,44.7,0.0
청소년,F,세,13,13,1등급,009,>=,48.0,0.0
청소년,F,세,13,13,1등급,010,>=,31.0,0.0
청소년,F,세,13,13,1등급,012,>=,16.6,0.0
청소년,F,세,13,13,1등급,013,<=,21.3,0.0
청소년,F,세,13,13,1등급,014,>=,0.464,0.0
청소년,F,세,13,13,1등급,017,<=,55.5,0.0
청소년,F,세,14,14,1등급,020,>=,34.0,0.0
청소년,F,세,14,14,1등급,035,>=,36.6,0.0
청소년,F,세,14,14,1등급,037,>=,36.6,0.0
청소년,F,세,14,14,1등급,028,>=,44.7,0.0
청소년,F,세,14,14,1등급,009,>=,47.0,0.0
청소년,F,세,14,14,1등급,010,>=,34.0,0.0
청소년,F,세,14,14,1등급,012,>=,18.2,0.0
청소년,F,세,14,14,1등급,013,<=,21.3,0.0
청소년,F,세,14,14,1등급,014,>=,0.474,0.0
청소년,F,세,14,14,1등급,017,<=,53.6,0.0
청소년,F,세,15,15,1등급,020,>=,32.0,0.0
청소년,F,세,15,15,1등급,035,>=,36.9,0.0
청소년,F,세,15,15,1등급,037,>=,36.9,0.0
청소년,F,세,15,15,1등급,028,>=,44.2,0.0
