age_group,age_lo,age_hi,age_unit,sex,factor,item_code,item_name,bin_lo,bin_hi,count,ratio
청소년,17,17,세,F,근지구력,010,반복점프,30,40,331,0.0361
청소년,17,17,세,F,근지구력,010,반복점프,40,50,914,0.0996
청소년,17,17,세,F,근지구력,010,반복점프,50,60,948,0.1033
청소년,17,17,세,F,근지구력,010,반복점프,60,70,853,0.0929
청소년,17,17,세,F,근지구력,010,반복점프,70,80,901,0.0981
청소년,17,17,세,F,근지구력,010,반복점프,80,90,1447,0.1576
청소년,17,17,세,F,근지구력,010,반복점프,90,100,2054,0.2237
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,1323,0.0867
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,1004,0.0658
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,1010,0.0662
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,991,0.0649
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,1355,0.0888
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,1417,0.0929
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,1594,0.1045
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,1471,0.0964
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,2241,0.1469
청소년,17,17,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,2852,0.1869
청소년,17,17,세,F,민첩성,013,일리노이,0,10,1144,0.0761
청소년,17,17,세,F,민첩성,013,일리노이,10,20,849,0.0564
청소년,17,17,세,F,민첩성,013,일리노이,20,30,845,0.0562
청소년,17,17,세,F,민첩성,013,일리노이,30,40,831,0.0553
청소년,17,17,세,F,민첩성,013,일리노이,40,50,1593,0.1059
청소년,17,17,세,F,민첩성,013,일리노이,50,60,1545,0.1027
청소년,17,17,세,F,민첩성,013,일리노이,60,70,1886,0.1254
청소년,17,17,세,F,민첩성,013,일리노이,70,80,1827,0.1215
청소년,17,17,세,F,민첩성,013,일리노이,80,90,1990,0.1323
청소년,17,17,세,F,민첩성,013,일리노이,90,100,2530,0.1682
청소년,17,17,세,F,순발력,014,체공시간,0,10,1105,0.0746
청소년,17,17,세,F,순발력,014,체공시간,10,20,864,0.0583
청소년,17,17,세,F,순발력,014,체공시간,20,30,789,0.0532
청소년,17,17,세,F,순발력,014,체공시간,30,40,871,0.0588
청소년,17,17,세,F,순발력,014,체공시간,40,50,1232,0.0831
청소년,17,17,세,F,순발력,014,체공시간,50,60,1189,0.0802
청소년,17,17,세,F,순발력,014,체공시간,60,70,2401,0.162
청소년,17,17,세,F,순발력,014,체공시간,70,80,2405,0.1623
청소년,17,17,세,F,순발력,014,체공시간,80,90,1702,0.1149
청소년,17,17,세,F,순발력,014,체공시간,90,100,2261,0.1526
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,0,10,1392,0.0935
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,10,20,1744,0.1171
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,20,30,1234,0.0829
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,30,40,1967,0.1321
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,40,50,2113,0.1419
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,50,60,1750,0.1175
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,60,70,1480,0.0994
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,70,80,958,0.0643
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,80,90,782,0.0525
청소년,17,17,세,F,심폐지구력,020,왕복오래달리기,90,100,1469,0.0987
청소년,17,17,세,F,근력,028,상대악력,0,10,789,0.0508
청소년,17,17,세,F,근력,028,상대악력,10,20,489,0.0315
청소년,17,17,세,F,근력,028,상대악력,20,30,485,0.0312
청소년,17,17,세,F,근력,028,상대악력,30,40,463,0.0298
청소년,17,17,세,F,근력,028,상대악력,40,50,1148,0.0739
청소년,17,17,세,F,근력,028,상대악력,50,60,1108,0.0713
청소년,17,17,세,F,근력,028,상대악력,60,70,1450,0.0933
청소년,17,17,세,F,근력,028,상대악력,70,80,1408,0.0906
청소년,17,17,세,F,근력,028,상대악력,80,90,3783,0.2435
청소년,17,17,세,F,근력,028,상대악력,90,100,4412,0.284
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,0,10,17,0.0609
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,10,20,11,0.0394
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,20,30,13,0.0466
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,30,40,10,0.0358
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,40,50,21,0.0753
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,50,60,17,0.0609
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,60,70,23,0.0824
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,70,80,26,0.0932
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,80,90,62,0.2222
청소년,17,17,세,F,심폐지구력,035,트레드밀VO2max,90,100,79,0.2832
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,0,10,9,0.0404
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,10,20,5,0.0224
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,20,30,5,0.0224
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,30,40,4,0.0179
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,40,50,10,0.0448
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,50,60,13,0.0583
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,60,70,11,0.0493
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,70,80,10,0.0448
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,80,90,71,0.3184
청소년,17,17,세,F,심폐지구력,037,스텝검사VO2max,90,100,85,0.3812
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,0,10,1045,0.095
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,10,20,1000,0.0909
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,20,30,957,0.087
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,30,40,642,0.0584
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,40,50,1651,0.1501
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,50,60,1225,0.1113
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,60,70,922,0.0838
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,70,80,505,0.0459
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,80,90,1166,0.106
청소년,18,18,세,M,근지구력,009,윗몸말아올리기,90,100,1889,0.1717
청소년,18,18,세,M,근지구력,010,반복점프,0,10,835,0.0595
청소년,18,18,세,M,근지구력,010,반복점프,10,20,671,0.0478
청소년,18,18,세,M,근지구력,010,반복점프,20,30,581,0.0414
청소년,18,18,세,M,근지구력,010,반복점프,30,40,413,0.0294
청소년,18,18,세,M,근지구력,010,반복점프,40,50,1293,0.0921
청소년,18,18,세,M,근지구력,010,반복점프,50,60,879,0.0626
청소년,18,18,세,M,근지구력,010,반복점프,60,70,2237,0.1594
청소년,18,18,세,M,근지구력,010,반복점프,70,80,1356,0.0966
청소년,18,18,세,M,근지구력,010,반복점프,80,90,2884,0.2055
청소년,18,18,세,M,근지구력,010,반복점프,90,100,2886,0.2056
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,1972,0.0806
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,1485,0.0607
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,1478,0.0604
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,1469,0.06
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,2379,0.0972
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,2306,0.0942
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,2757,0.1126
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,2639,0.1078
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,3548,0.145
청소년,18,18,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,4442,0.1815
청소년,18,18,세,M,민첩성,013,일리노이,0,10,1838,0.0759
청소년,18,18,세,M,민첩성,013,일리노이,10,20,1349,0.0557
청소년,18,18,세,M,민첩성,013,일리노이,20,30,1365,0.0563
청소년,18,18,세,M,민첩성,013,일리노이,30,40,1327,0.0548
청소년,18,18,세,M,민첩성,013,일리노이,40,50,228,0.0094
청소년,18,18,세,M,민첩성,013,일리노이,50,60,117,0.0048
청소년,18,18,세,M,민첩성,013,일리노이,60,70,4235,0.1748
청소년,18,18,세,M,민첩성,013,일리노이,70,80,4074,0.1682
청소년,18,18,세,M,민첩성,013,일리노이,80,90,4506,0.186
청소년,18,18,세,M,민첩성,013,일리노이,90,100,5189,0.2142
청소년,18,18,세,M,순발력,014,체공시간,0,10,1839,0.0762
청소년,18,18,세,M,순발력,014,체공시간,10,20,1125,0.0466
청소년,18,18,세,M,순발력,014,체공시간,20,30,1609,0.0667
청소년,18,18,세,M,순발력,014,체공시간,30,40,1308,0.0542
청소년,18,18,세,M,순발력,014,체공시간,40,50,1770,0.0734
청소년,18,18,세,M,순발력,014,체공시간,50,60,1675,0.0694
청소년,18,18,세,M,순발력,014,체공시간,60,70,3049,0.1264
청소년,18,18,세,M,순발력,014,체공시간,70,80,3512,0.1456
청소년,18,18,세,M,순발력,014,체공시간,80,90,3421,0.1418
청소년,18,18,세,M,순발력,014,체공시간,90,100,4814,0.1996
청소년,18,18,세,M,협응력,017,눈-손협응력,0,10,1788,0.076
청소년,18,18,세,M,협응력,017,눈-손협응력,10,20,1327,0.0564
청소년,18,18,세,M,협응력,017,눈-손협응력,20,30,1326,0.0563
청소년,18,18,세,M,협응력,017,눈-손협응력,30,40,1327,0.0564
청소년,18,18,세,M,협응력,017,눈-손협응력,40,50,184,0.0078
청소년,18,18,세,M,협응력,017,눈-손협응력,50,60,187,0.0079
청소년,18,18,세,M,협응력,017,눈-손협응력,60,70,2289,0.0973
청소년,18,18,세,M,협응력,017,눈-손협응력,70,80,2288,0.0972
청소년,18,18,세,M,협응력,017,눈-손협응력,80,90,5948,0.2527
청소년,18,18,세,M,협응력,017,눈-손협응력,90,100,6872,0.292
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,0,10,1878,0.0973
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,10,20,1854,0.0961
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,20,30,1389,0.072
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,30,40,1472,0.0763
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,40,50,2447,0.1268
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,50,60,2024,0.1049
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,60,70,2114,0.1095
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,70,80,1073,0.0556
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,80,90,2513,0.1302
청소년,18,18,세,M,심폐지구력,020,왕복오래달리기,90,100,2536,0.1314
청소년,18,18,세,M,근력,028,상대악력,0,10,1460,0.0593
청소년,18,18,세,M,근력,028,상대악력,10,20,988,0.0401
청소년,18,18,세,M,근력,028,상대악력,20,30,974,0.0396
청소년,18,18,세,M,근력,028,상대악력,30,40,947,0.0385
청소년,18,18,세,M,근력,028,상대악력,40,50,1909,0.0776
청소년,18,18,세,M,근력,028,상대악력,50,60,1921,0.0781
청소년,18,18,세,M,근력,028,상대악력,60,70,2349,0.0954
청소년,18,18,세,M,근력,028,상대악력,70,80,2345,0.0953
청소년,18,18,세,M,근력,028,상대악력,80,90,5394,0.2192
청소년,18,18,세,M,근력,028,상대악력,90,100,6324,0.257
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,0,10,231,0.0523
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,10,20,140,0.0317
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,20,30,144,0.0326
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,30,40,132,0.0299
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,40,50,370,0.0838
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,50,60,321,0.0727
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,60,70,598,0.1355
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,70,80,546,0.1237
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,80,90,863,0.1955
청소년,18,18,세,M,심폐지구력,035,트레드밀VO2max,90,100,1069,0.2422
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,0,10,27,0.0319
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,10,20,12,0.0142
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,20,30,10,0.0118
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,30,40,13,0.0153
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,40,50,53,0.0626
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,50,60,43,0.0508
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,60,70,106,0.1251
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,70,80,106,0.1251
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,80,90,220,0.2597
청소년,18,18,세,M,심폐지구력,037,스텝검사VO2max,90,100,257,0.3034
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,0,10,363,0.0992
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,10,20,231,0.0631
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,20,30,330,0.0902
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,30,40,166,0.0454
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,40,50,656,0.1793
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,50,60,599,0.1637
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,60,70,410,0.1121
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,70,80,317,0.0866
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,80,90,258,0.0705
청소년,18,18,세,F,근지구력,009,윗몸말아올리기,90,100,329,0.0899
청소년,18,18,세,F,근지구력,010,반복점프,0,10,485,0.0899
청소년,18,18,세,F,근지구력,010,반복점프,10,20,308,0.0571
청소년,18,18,세,F,근지구력,010,반복점프,20,30,301,0.0558
청소년,18,18,세,F,근지구력,010,반복점프,30,40,334,0.0619
청소년,18,18,세,F,근지구력,010,반복점프,40,50,538,0.0997
청소년,18,18,세,F,근지구력,010,반복점프,50,60,489,0.0906
청소년,18,18,세,F,근지구력,010,반복점프,60,70,624,0.1157
청소년,18,18,세,F,근지구력,010,반복점프,70,80,418,0.0775
청소년,18,18,세,F,근지구력,010,반복점프,80,90,916,0.1698
청소년,18,18,세,F,근지구력,010,반복점프,90,100,982,0.182
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,719,0.0787
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,522,0.0572
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,542,0.0594
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,510,0.0559
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,842,0.0922
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,868,0.0951
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,1015,0.1112
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,985,0.1079
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,1387,0.1519
청소년,18,18,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,1741,0.1907
청소년,18,18,세,F,민첩성,013,일리노이,0,10,685,0.0761
청소년,18,18,세,F,민첩성,013,일리노이,10,20,505,0.0561
청소년,18,18,세,F,민첩성,013,일리노이,20,30,511,0.0567
청소년,18,18,세,F,민첩성,013,일리노이,30,40,501,0.0556
청소년,18,18,세,F,민첩성,013,일리노이,40,50,1136,0.1261
청소년,18,18,세,F,민첩성,013,일리노이,50,60,1103,0.1225
청소년,18,18,세,F,민첩성,013,일리노이,60,70,1216,0.135
청소년,18,18,세,F,민첩성,013,일리노이,70,80,1210,0.1344
청소년,18,18,세,F,민첩성,013,일리노이,80,90,906,0.1006
청소년,18,18,세,F,민첩성,013,일리노이,90,100,1233,0.1369
청소년,18,18,세,F,순발력,014,체공시간,0,10,662,0.0739
청소년,18,18,세,F,순발력,014,체공시간,10,20,527,0.0588
청소년,18,18,세,F,순발력,014,체공시간,20,30,515,0.0575
청소년,18,18,세,F,순발력,014,체공시간,30,40,472,0.0527
청소년,18,18,세,F,순발력,014,체공시간,40,50,1108,0.1237
청소년,18,18,세,F,순발력,014,체공시간,50,60,1432,0.1599
청소년,18,18,세,F,순발력,014,체공시간,60,70,1285,0.1435
청소년,18,18,세,F,순발력,014,체공시간,70,80,1241,0.1386
청소년,18,18,세,F,순발력,014,체공시간,80,90,681,0.076
청소년,18,18,세,F,순발력,014,체공시간,90,100,1034,0.1154
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,0,10,1128,0.1458
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,10,20,789,0.102
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,20,30,1225,0.1584
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,30,40,629,0.0813
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,40,50,1334,0.1725
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,50,60,660,0.0853
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,60,70,689,0.0891
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,70,80,329,0.0425
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,80,90,301,0.0389
청소년,18,18,세,F,심폐지구력,020,왕복오래달리기,90,100,651,0.0842
청소년,18,18,세,F,근력,028,상대악력,0,10,561,0.0607
청소년,18,18,세,F,근력,028,상대악력,10,20,384,0.0415
청소년,18,18,세,F,근력,028,상대악력,20,30,382,0.0413
청소년,18,18,세,F,근력,028,상대악력,30,40,364,0.0394
청소년,18,18,세,F,근력,028,상대악력,40,50,827,0.0895
청소년,18,18,세,F,근력,028,상대악력,50,60,825,0.0893
청소년,18,18,세,F,근력,028,상대악력,60,70,921,0.0996
청소년,18,18,세,F,근력,028,상대악력,70,80,892,0.0965
청소년,18,18,세,F,근력,028,상대악력,80,90,1862,0.2014
청소년,18,18,세,F,근력,028,상대악력,90,100,2225,0.2407
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,0,10,58,0.057
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,10,20,40,0.0393
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,20,30,39,0.0383
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,30,40,38,0.0374
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,40,50,69,0.0678
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,50,60,70,0.0688
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,60,70,97,0.0954
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,70,80,88,0.0865
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,80,90,237,0.233
청소년,18,18,세,F,심폐지구력,035,트레드밀VO2max,90,100,281,0.2763
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,0,10,13,0.031
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,10,20,4,0.0095
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,20,30,4,0.0095
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,30,40,3,0.0072
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,40,50,14,0.0334
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,50,60,13,0.031
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,60,70,43,0.1026
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,70,80,40,0.0955
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,80,90,136,0.3246
청소년,18,18,세,F,심폐지구력,037,스텝검사VO2max,90,100,149,0.3556
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,0,10,86,0.0999
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,10,20,103,0.1196
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,20,30,74,0.0859
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,30,40,93,0.108
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,40,50,79,0.0918
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,50,60,94,0.1092
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,60,70,65,0.0755
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,70,80,58,0.0674
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,80,90,95,0.1103
유아기,48,53,개월,M,유연성,012,앉아윗몸앞으로굽히기,90,100,114,0.1324
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,0,10,77,0.0901
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,10,20,40,0.0468
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,20,30,64,0.0749
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,30,40,51,0.0596
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,40,50,71,0.083
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,50,60,81,0.0947
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,60,70,84,0.0982
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,70,80,100,0.117
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,80,90,129,0.1509
유아기,48,53,개월,M,심폐지구력,020,왕복오래달리기,90,100,158,0.1848
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,0,10,66,0.0772
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,10,20,39,0.0456
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,20,30,65,0.076
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,30,40,17,0.0199
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,40,50,207,0.2421
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,50,60,173,0.2023
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,60,70,37,0.0433
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,70,80,111,0.1298
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,80,90,54,0.0632
유아기,48,53,개월,M,순발력,022,제자리멀리뛰기,90,100,86,0.1006
유아기,48,53,개월,M,근력,028,상대악력,0,10,119,0.1389
유아기,48,53,개월,M,근력,028,상대악력,10,20,101,0.1179
유아기,48,53,개월,M,근력,028,상대악력,20,30,100,0.1167
유아기,48,53,개월,M,근력,028,상대악력,30,40,97,0.1132
유아기,48,53,개월,M,근력,028,상대악력,40,50,77,0.0898
유아기,48,53,개월,M,근력,028,상대악력,50,60,74,0.0863
유아기,48,53,개월,M,근력,028,상대악력,60,70,70,0.0817
유아기,48,53,개월,M,근력,028,상대악력,70,80,67,0.0782
유아기,48,53,개월,M,근력,028,상대악력,80,90,59,0.0688
유아기,48,53,개월,M,근력,028,상대악력,90,100,93,0.1085
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,0,10,64,0.0749
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,10,20,46,0.0539
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,20,30,50,0.0585
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,30,40,48,0.0562
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,40,50,59,0.0691
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,50,60,65,0.0761
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,60,70,72,0.0843
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,70,80,72,0.0843
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,80,90,169,0.1979
유아기,48,53,개월,M,민첩성,050,5m4회왕복달리기,90,100,209,0.2447
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,0,10,65,0.076
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,10,20,48,0.0561
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,20,30,48,0.0561
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,30,40,48,0.0561
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,40,50,65,0.076
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,50,60,64,0.0749
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,60,70,52,0.0608
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,70,80,52,0.0608
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,80,90,188,0.2199
유아기,48,53,개월,M,협응력,051,3x3버튼누르기,90,100,225,0.2632
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,0,10,104,0.1197
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,10,20,88,0.1013
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,20,30,86,0.099
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,30,40,45,0.0518
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,40,50,131,0.1507
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,50,60,79,0.0909
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,60,70,71,0.0817
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,70,80,66,0.0759
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,80,90,77,0.0886
유아기,48,53,개월,F,유연성,012,앉아윗몸앞으로굽히기,90,100,122,0.1404
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,0,10,102,0.1174
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,10,20,70,0.0806
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,20,30,59,0.0679
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,30,40,61,0.0702
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,40,50,79,0.0909
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,50,60,62,0.0713
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,60,70,103,0.1185
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,70,80,81,0.0932
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,80,90,109,0.1254
유아기,48,53,개월,F,심폐지구력,020,왕복오래달리기,90,100,143,0.1646
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,0,10,66,0.0755
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,10,20,45,0.0515
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,20,30,28,0.032
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,30,40,68,0.0778
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,40,50,161,0.1842
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,50,60,91,0.1041
